popularity,release_date,revenue,runtime,title
24.161735,2015-01-23,52425855,91.0,The Boy Next Door
24.153567000000002,2002-12-19,93354918,101.0,Two Weeks Notice
24.147269,2000-09-13,48814909,129.0,Men of Honor
24.132271,1972-03-20,0,167.0,Solaris
24.13081,2001-10-05,71441250,110.0,The Royal Tenenbaums
24.114459,1990-08-09,61489265,115.0,Flatliners
24.107835,2003-09-26,80916492,104.0,The Rundown
24.100863,2005-06-02,108539911,144.0,Cinderella Man
24.091520000000003,2009-06-26,95714875,109.0,My Sister's Keeper
24.085144,2002-08-07,119723358,100.0,Spy Kids 2: The Island of Lost Dreams
24.054062,2011-01-21,43165571,86.0,Beastly
24.012985999999998,2001-11-17,91753202,106.0,Behind Enemy Lines
24.0034,2004-09-30,11850214,105.0,Layer Cake
23.982956,2000-03-17,47126295,113.0,High Fidelity
23.981601,1971-06-29,4000000,100.0,Willy Wonka & the Chocolate Factory
23.980329,2005-12-16,51053787,80.0,Hoodwinked!
23.962108999999998,1962-06-13,9250000,153.0,Lolita
23.9366,2006-10-18,65900249,132.0,Flags of Our Fathers
23.935053,2009-03-12,106303988,98.0,Race to Witch Mountain
23.917982000000002,2009-08-13,29000000,109.0,Case 39
23.854701000000002,2003-02-07,177371441,116.0,How to Lose a Guy in 10 Days
23.85119,2009-12-10,122233971,134.0,Invictus
23.839126999999998,1998-11-06,185991646,90.0,The Waterboy
23.835055,2010-03-26,93246388,109.0,Nanny McPhee and the Big Bang
23.736535,1993-06-30,270248367,154.0,The Firm
23.700758999999998,2012-03-12,118338361,88.0,The Pirates! In an Adventure with Scientists!
23.672570999999998,1995-01-27,5535405,105.0,Before Sunrise
23.666229,2004-03-25,0,104.0,The Ladykillers
23.663713,2005-03-09,77944725,113.0,Hostage
23.661071,2009-11-19,104945765,91.0,Planet 51
23.657284,2000-06-28,215294342,165.0,The Patriot
23.612409,2009-10-02,31430334,105.0,A Serious Man
23.607392,2002-12-19,177394432,99.0,Hero
23.607070999999998,1995-07-07,113374103,108.0,Species
23.604936,2007-10-12,0,115.0,Elite Squad
23.603514,2004-06-11,46118097,95.0,Napoleon Dynamite
23.531720999999997,2008-12-24,212874442,99.0,Bedtime Stories
23.515938000000002,2012-06-13,59418613,123.0,Rock of Ages
23.496054,2008-06-19,230685453,110.0,Get Smart
23.491962,2006-12-09,57103895,109.0,Smokin' Aces
23.473004,2011-12-14,342695435,87.0,Alvin and the Chipmunks: Chipwrecked
23.465539,2008-10-07,17869048,90.0,City of Ember
23.449703,1999-03-05,75902208,97.0,Cruel Intentions
23.441135,2000-02-18,106371651,98.0,The Whole Nine Yards
23.438398,2004-04-02,57223890,86.0,Walking Tall
23.431117,1961-10-18,43656822,152.0,West Side Story
23.425431,2004-10-22,109502303,126.0,Sideways
23.423082,2001-12-07,66468332,89.0,Not Another Teen Movie
23.419061,2012-08-16,3325038,85.0,Robot & Frank
23.413188,2005-07-08,0,99.0,The Descent
23.380757,1983-10-07,160000000,134.0,Never Say Never Again
23.3784,2011-12-30,114956699,105.0,The Iron Lady
23.343839000000003,2010-08-20,83188165,88.0,Piranha 3D
23.336875,1997-06-13,164508066,121.0,Speed 2: Cruise Control
23.331459,1987-06-29,191185897,130.0,The Living Daylights
23.328823,2011-12-22,64626786,89.0,The Darkest Hour
23.316208,2001-07-01,59217789,90.0,Jeepers Creepers
23.307949,2004-10-08,424760,77.0,Primer
23.299907,2013-04-05,11176469,108.0,Before Midnight
23.292761,2012-10-10,52302796,94.0,Silent Hill: Revelation 3D
23.281616,2000-06-16,20908467,154.0,Amores perros
23.25645,2010-09-02,134748021,133.0,Wall Street: Money Never Sleeps
23.234651,2005-01-14,76669806,136.0,Coach Carter
23.230851,2007-06-08,149044513,85.0,Surf's Up
23.227877,2009-10-06,0,104.0,Splice
23.218144,1995-07-28,110627965,114.0,The Net
23.197408,2007-02-23,77566815,101.0,The Number 23
23.161754000000002,1983-06-03,79567667,114.0,WarGames
23.139971,2010-03-31,0,107.0,The Last Song
23.127561,1999-12-16,100230832,163.0,Any Given Sunday
23.109959,1957-10-02,33300000,161.0,The Bridge on the River Kwai
23.088570999999998,1998-07-10,54682547,110.0,Small Soldiers
23.073933,1995-10-06,30303072,132.0,Assassins
23.05451,2004-10-26,0,133.0,A Very Long Engagement
23.004607,2010-06-04,98159963,100.0,Killers
22.9951,2016-02-19,24804129,134.0,Race
22.991269,1999-07-28,73648228,105.0,Deep Blue Sea
22.987897,2014-04-11,2365467,118.0,Joe
22.977983,2008-07-25,128107642,98.0,Step Brothers
22.975918,2013-09-24,62616646,91.0,Runner Runner
22.939557,2008-02-28,0,115.0,The Other Boleyn Girl
22.894898,2005-10-06,52034889,123.0,Elizabethtown
22.889294,1960-06-15,25000000,125.0,The Apartment
22.888173000000002,2009-11-06,42333295,98.0,The Fourth Kind
22.87623,1995-12-09,4300000,98.0,Four Rooms
22.863516,2010-11-23,89519773,119.0,Burlesque
22.853006,2009-08-06,129540499,123.0,Julie & Julia
22.845143,2010-12-25,237382724,85.0,Gulliver's Travels
22.838834,1983-07-28,61399552,98.0,National Lampoon's Vacation
22.793929000000002,1974-02-07,119500000,93.0,Blazing Saddles
22.789649,2010-10-20,177512032,91.0,Paranormal Activity 2
22.787667000000003,1989-12-22,63408614,104.0,Tango & Cash
22.769108,1996-02-09,150270147,108.0,Broken Arrow
22.748174,2012-03-02,13551174,119.0,Red Lights
22.736038,2014-02-13,30800231,118.0,Winter's Tale
22.71592,2004-04-09,27388767,96.0,Ella Enchanted
22.708647,2010-02-15,6814789,97.0,Centurion
22.644275,2004-03-24,181466833,93.0,Scooby-Doo 2: Monsters Unleashed
22.643776000000003,2004-06-16,72178895,120.0,Around the World in 80 Days
22.636908,2004-12-01,115505027,104.0,Closer
22.622453,2014-12-25,39171130,111.0,The Gambler
22.620125,2003-09-02,119940815,100.0,Intolerable Cruelty
22.585384,1980-07-05,58853106,104.0,The Blue Lagoon
22.583834,1987-09-11,14564027,94.0,Hellraiser
22.581313,2010-06-18,10539000,80.0,Jonah Hex
22.573237,1997-07-15,0,92.0,George of the Jungle
22.572323,2001-07-13,71069884,124.0,The Score
22.57178,2007-08-08,258022233,91.0,Rush Hour 3
22.550135,2006-10-22,64459316,85.0,Flushed Away
22.527210999999998,2007-06-01,219076518,129.0,Knocked Up
22.520842000000002,2012-03-09,29657751,111.0,The Raven
22.503935000000002,2013-01-31,9489829,92.0,Bullet to the Head
22.501041,1996-11-15,129832389,89.0,Jingle All the Way
22.491388,2010-01-12,58785180,102.0,Morning Glory
22.442241,2003-02-21,38955598,130.0,The Life of David Gale
22.434102,1982-06-03,96800000,113.0,Star Trek II: The Wrath of Khan
22.409117000000002,1993-09-30,154864401,98.0,Cool Runnings
22.392544,2002-05-31,193000000,124.0,The Sum of All Fears
22.364549,2006-05-24,60474340,123.0,Marie Antoinette
22.341462,2009-09-15,18469680,85.0,[REC]²
22.332926999999998,2009-07-24,205298907,96.0,The Ugly Truth
22.258428,1986-11-25,133000000,119.0,Star Trek IV: The Voyage Home
22.179658,1997-08-07,136982834,135.0,Conspiracy Theory
22.164202,1983-06-17,75850624,125.0,Superman III
22.14595,2014-10-08,100654149,81.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
22.139842,1962-12-25,13129846,129.0,To Kill a Mockingbird
22.132417999999998,2011-11-11,149673788,91.0,Jack and Jill
22.096286,2014-12-25,15520023,112.0,The Water Diviner
22.07638,2009-01-27,43318349,104.0,Brothers
22.074306,2006-05-12,38159905,103.0,Just My Luck
22.054546,2002-04-11,76578641,112.0,Bend It Like Beckham
22.049787,2007-02-08,84146832,96.0,Premonition
22.030517,1995-10-27,49800000,112.0,Leaving Las Vegas
22.022228,2000-05-17,40031879,140.0,Dancer in the Dark
22.001407999999998,2003-04-18,0,117.0,Holes
21.998734,2003-07-25,197011982,84.0,Spy Kids 3-D: Game Over
21.988861,1998-07-31,65705772,121.0,Ever After: A Cinderella Story
21.959742000000002,2010-01-08,29922472,100.0,Leap Year
21.958054999999998,2012-02-24,81272766,110.0,Act of Valor
21.939663,2009-06-19,836297228,150.0,Transformers: Revenge of the Fallen
21.933822,1970-01-25,89800000,172.0,Patton
21.928025,1999-04-14,2856712,97.0,eXistenZ
21.891078,1998-10-02,71485043,113.0,What Dreams May Come
21.865021,2001-08-22,33788161,104.0,Jay and Silent Bob Strike Back
21.857387,2009-06-19,35097815,92.0,Whatever Works
21.826888,2012-08-28,16800000,115.0,The Hunt
21.825564,2011-10-28,3542353,90.0,Like Crazy
21.815122,1992-02-14,121697323,94.0,Wayne's World
21.801188,2008-10-22,0,116.0,High School Musical 3: Senior Year
21.789614999999998,2008-02-07,111231041,112.0,Fool's Gold
21.75433,2010-05-01,48190704,99.0,Charlie St. Cloud
21.746245000000002,2001-11-02,72700000,87.0,The One
21.743320999999998,2004-10-29,124731534,152.0,Ray
21.735068,1984-03-09,69821334,111.0,Splash
21.729434,2007-09-21,59192128,101.0,Good Luck Chuck
21.723897,2012-06-14,58058367,116.0,That's My Boy
21.685719,2009-04-17,87784194,127.0,State of Play
21.680424,2012-08-30,85446075,92.0,The Possession
21.677732000000002,2009-04-01,0,85.0,Dragonball Evolution
21.661027999999998,1992-07-01,107458785,128.0,A League of Their Own
21.657563,2014-07-02,100525432,97.0,Tammy
21.638673,2014-08-22,266586800,93.0,The Prince
21.637234,1996-08-09,42277365,97.0,Escape from L.A.
21.626288,2009-10-19,0,101.0,A Single Man
21.620317,1988-11-22,60328000,101.0,Scrooged
21.607228,1985-10-31,29999213,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge
21.606001000000003,2009-09-17,33333531,115.0,The Box
21.605567999999998,2005-04-06,119269486,124.0,Sahara
21.605532999999998,2002-12-13,67312826,117.0,Star Trek: Nemesis
21.589392999999998,2016-06-24,25035950,139.0,Free State of Jones
21.549232,2002-09-27,0,98.0,The Tuxedo
21.547446,2000-09-15,47383689,122.0,Almost Famous
21.543389,2001-03-18,147934180,88.0,Spy Kids
21.538222,2008-03-14,22211426,108.0,Doomsday
21.535126,1998-12-25,40283321,104.0,The Faculty
21.462935,1998-06-22,294456605,85.0,Doctor Dolittle
21.436682,2008-02-14,162839667,95.0,The Spiderwick Chronicles
21.408222,2011-04-08,26121638,102.0,Your Highness
21.394281,2004-07-30,96105964,129.0,The Manchurian Candidate
21.380635,2006-10-06,0,91.0,The Texas Chainsaw Massacre: The Beginning
21.362949,2013-12-25,44907260,113.0,Grudge Match
21.343093,2014-10-09,2450846,112.0,Kill the Messenger
21.312185999999997,1994-07-01,16671505,99.0,Baby's Day Out
21.285206,2010-09-04,7103838,130.0,Incendies
21.276864,2011-09-28,6038942,112.0,We Need to Talk About Kevin
21.272734,1998-04-10,198685114,114.0,City of Angels
21.258991,2011-11-28,136836156,124.0,The Best Exotic Marigold Hotel
21.252797,2001-04-06,105178561,104.0,Along Came a Spider
21.230737,2010-09-10,120000,104.0,Trust
21.219292000000003,2011-12-08,142044638,118.0,New Year's Eve
21.218000000000004,2008-02-10,222231186,88.0,Jumper
21.214571,2010-02-11,0,102.0,The Wolfman
21.204929,2015-04-10,61619773,120.0,Woman in Gold
21.189028,1987-10-21,43984230,163.0,The Last Emperor
21.133748,2006-05-12,181674817,99.0,Poseidon
21.119208999999998,1969-05-25,44785053,113.0,Midnight Cowboy
21.118195999999998,2010-02-12,60222298,128.0,The Ghost Writer
21.095489,2010-03-19,75700498,92.0,Diary of a Wimpy Kid
21.08952,2002-12-06,55003135,96.0,Analyze That
21.084542000000003,1999-10-18,66976317,148.0,The Messenger: The Story of Joan of Arc
21.064082,2004-05-19,92863945,119.0,House of Flying Daggers
21.024345999999998,2015-12-30,5659286,90.0,Anomalisa
21.021809,2001-03-01,147845033,123.0,The Mexican
21.01755,2007-08-17,7000000,104.0,High School Musical 2
21.006078,2011-10-17,35057696,99.0,My Week with Marilyn
20.99174,2010-10-15,117224271,94.0,Jackass 3D
20.982454999999998,2004-03-17,0,96.0,The Chorus
20.975165,2008-11-27,50907234,104.0,Doubt
20.967146,2013-07-25,17385830,85.0,Fruitvale Station
20.953265,2002-12-27,41597830,114.0,The Hours
20.952820000000003,2012-08-06,11947954,87.0,Bachelorette
20.935169000000002,1991-11-27,0,102.0,My Girl
20.913852,1997-04-03,118063304,116.0,The Saint
20.908494,2012-02-23,24159934,98.0,Wanderlust
20.898711,1995-12-13,135000000,136.0,Sense and Sensibility
20.834882999999998,2010-06-11,13831503,100.0,Winter's Bone
20.827779999999997,2007-03-23,22222308,124.0,Reign Over Me
20.825781,1999-09-17,73956241,146.0,The Hurricane
20.821846,2011-08-04,15699707,100.0,Headhunters
20.818567,1982-12-16,177200000,116.0,Tootsie
20.810292,1974-04-07,4420000,113.0,The Conversation
20.793026,1998-11-13,40002112,100.0,I Still Know What You Did Last Summer
20.792603,2009-06-08,22852638,98.0,A Perfect Getaway
20.790703,1998-08-07,103891409,98.0,Snake Eyes
20.786616,1964-10-21,72070731,170.0,My Fair Lady
20.747994,1989-04-21,57469467,103.0,Pet Sematary
20.746932,2006-12-09,0,125.0,The Painted Veil
20.745051999999998,2007-06-08,35619521,93.0,Hostel: Part II
20.716023,1988-06-03,151668774,104.0,Big
20.699212,2007-09-28,147880543,110.0,The Game Plan
20.697556,1999-08-26,19598588,109.0,The Astronaut's Wife
20.69219,2009-10-17,68729358,93.0,The Men Who Stare at Goats
20.679651999999997,2005-08-31,82466670,129.0,The Constant Gardener
20.678787,2011-10-28,554987477,90.0,Puss in Boots
20.652943,1999-11-24,211989043,121.0,End of Days
20.649145,2012-05-24,18112929,88.0,Chernobyl Diaries
20.632673,1997-09-06,43312294,117.0,The Edge
20.624896,2002-08-21,52223306,96.0,One Hour Photo
20.601482999999998,1997-04-04,12021272,113.0,Chasing Amy
20.591479999999997,2014-05-18,3442853,122.0,The Homesman
20.588620000000002,1996-08-02,60209334,107.0,Chain Reaction
20.566554,2014-08-06,160602194,89.0,Into the Storm
20.561682,2013-12-26,74188937,121.0,August: Osage County
20.55509,2016-04-07,78636257,91.0,The Boss
20.544999,2010-05-07,4270000,101.0,Four Lions
20.501582,2008-06-11,163403799,91.0,The Happening
20.495749,2008-09-19,27640028,110.0,Lakeview Terrace
20.466433,2013-07-11,0,86.0,Sharknado
20.452448999999998,2008-10-03,32973937,89.0,Nick and Norah's Infinite Playlist
20.428237,2000-05-18,110000000,110.0,Billy Elliot
20.422245999999998,2011-09-14,0,103.0,Desire
20.415572,2005-09-23,42093706,130.0,Oliver Twist
20.410354,2007-02-09,46,90.0,Death at a Funeral
20.403344,1982-08-13,27092880,90.0,Fast Times at Ridgemont High
20.399577999999998,1977-03-19,7000000,89.0,Eraserhead
20.39955,2009-05-05,754249,161.0,Enter the Void
20.392858,2001-10-26,0,91.0,Thir13en Ghosts
20.374308,2004-12-17,21009180,113.0,Flight of the Phoenix
20.362373,2008-09-12,3983997,91.0,Eden Lake
20.362025,2009-09-30,0,91.0,Little Nicholas
20.360549,2008-12-19,75225693,119.0,Revolutionary Road
20.355458,2011-06-30,36160375,98.0,Larry Crowne
20.344364000000002,2008-01-13,132900000,116.0,Asterix at the Olympic Games
20.334629,1995-05-12,157387195,116.0,Crimson Tide
20.333953,1994-05-24,119208989,104.0,Beverly Hills Cop III
20.331592999999998,2003-08-20,4601043,100.0,Thirteen
20.326337,2012-10-17,142817992,95.0,Paranormal Activity 4
20.317469,2011-09-24,75993061,101.0,The Ides of March
20.311684,2014-09-10,41296320,103.0,This Is Where I Leave You
20.304235000000002,2015-01-29,64110728,83.0,The Lazarus Effect
20.28119,1996-06-26,128769345,95.0,The Nutty Professor
20.27704,2006-01-18,10496317,93.0,Bandidas
20.267062,2013-10-11,8555008,128.0,The Fifth Estate
20.265518,2009-06-19,0,101.0,Exam
20.256570999999997,1977-06-15,50750000,175.0,A Bridge Too Far
20.252143,2006-06-20,60896147,95.0,My Super Ex-Girlfriend
20.239061,2006-07-27,55181129,88.0,The Ant Bully
20.236951,2010-11-22,102820008,112.0,Love & Other Drugs
20.230535,1999-07-30,309457509,116.0,Runaway Bride
20.219385,2006-07-21,42285169,110.0,Lady in the Water
20.199057,2009-07-31,61458982,146.0,Funny People
20.089933,1998-11-06,116672912,116.0,The Siege
20.086645,2010-12-03,0,101.0,All Good Things
20.063164999999998,2011-02-03,108609310,108.0,Sanctum
20.05902,2009-09-13,16633035,111.0,Whip It
20.011435000000002,2011-09-16,27603069,80.0,Carnage
